indic_id,chapter,page,paragraph
GEO6_4_2,4,9,"During the United Nations Decade for Education for Sustainable Development (2005-2014) (DESD) significant progress was made around the world with implementing ESD in all educational sectors (e.g. McKeown 2015; Watson 2015). Monitoring and evaluation of the DESD has shown many good examples of integrating ESD in curricula. Reviews of official curriculum documents show that “many countries now include sustainability and/or environmental themes as one of the general goals of education” (UNESCO 2014, p. 30). Most progress has been made in developing curricula towards ESD in primary and secondary education. “Close to 40% of Member States INDICate that their greatest achievement over the DESD has been the integration of ESD into formal curricula, with another fifth describing specific school projects as being their most important contributions to ESD” (UNESCO 2014, p. 82). There has also been good progress with the implementation of ESD in higher education (Karatzoglou 2013; Lozano et al. 2015). This is particularly the case in Europe, where there has been a stronger interest in the integration of sustainable development in higher education institutions than in other parts of the world (Lozano et al. 2015; Barth and Rieckmann 2016)."
GEO6_4_3,4,13,"More than 70 per cent of the planet’s fresh water is locked up in ice in the polar regions. If released, the water stored in the Greenland Ice Sheet would result in a 7.4 metre rise in sea level, the water in the Antarctic Ice Sheet would result in a 58.3 metre rise, and the water stored in all mountain glaciers would yield a 0.4 metre rise (Vaughan et al. 2013). In a scenario limiting temperature increase to below 2°C, the world would still see a mean rise of global sea levels by 0.4 to 0.6 metres. A business-as-usual scenario produces an average sea level rise of 0.7 to 1.2 metres by the end of the 21st century (Horton et al. 2014). As the latest IPCC report and multiple independent scientific studies INDICate, mountain glaciers and polar ice sheets are already losing mass and are contributing on average the equivalent of 1.85 mm of sea level rise per year (Bamber et al. 2018)."
GEO6_4_4,4,15,"Pharmaceuticals are commonly mishandled ‘from cradle to grave’ with over 200 different substances reported in river waters globally (Petrie, Barden and Kasprzyk-Hordern 2015). Antibiotic-resistant bacteria have evolved and spread due to mismanagement of antibacterial drugs (Marti, Variatza and Balcazar 2014; Grenni, Ancona and Caracciolo 2017). Recent research INDICates that the development of antimicrobial resistance in pathogens is accelerated and achieved at lower exposure concentrations, in the presence of heavy metals and other contaminants that are commonly found in the same contaminated reservoirs (The Lancet Planetary Health 2018). The presence of such contaminants in the natural environment results from the discharge of wastewater from treatment plants that are unequipped to effectively remove these dangerous compounds (Petrie, Barden and Kasprzyk-Hordern 2015) and from mismanagement of their use for agricultural production, particularly in livestock (Hamscher and Bachour 2018)."
GEO6_4_5,4,15,"Nanotechnology, by decreasing the particle size of materials and increasing its reactivity, may give a material some interesting properties, but these may be toxic (Schulte et al. 2016). There remain a number of questions about the toxicity of nanoparticles to humans and the environment, but comparison of nanomaterials of certain size and shape with asbestos INDICates similar toxicological potential (Nagai and Toyokuni 2012; Allegri et al. 2016)."
GEO6_4_6,4,19,"An important issue arising from resource use is that the environmental and social costs are typically greatest during extraction when land is cleared, or populations displaced, while the greatest benefits accrue at the other end of the supply chain. To fully appreciate the cost-benefit ratio and the actual value of a product, it is important to consider the environmental consequences of global trade in resources, including the repercussions for local communities in areas of resource extraction. Interest is growing in tracing the origins and added values of supplied resources through sustainable supply chain management. This traceability supports action on issues such as conflict minerals, chemical and pharmaceutical waste, food contamination and illegal trade in endangered species (Mundy and Sant 2015; Paunescu, Stark and Grass 2016; Tijani et al. 2016; Sauer and Seuring 2017). The availability and distribution of this type of information defines a connection between supplier and consumer and encourages more sustainable resource use choices. Recent research INDICates, however, that humanity has overshot the safe operating space for certain planetary systems, specifically climate change, the rate of biodiversity loss and the biogeochemical flow of the nitrogen cycle (Rockström et al. 2009; Steffen et al. 2015). Some updated analyses would add phosphorus to that overshoot list (Carpenter and Bennett 2011; Cordell and Neset 2014)."
GEO6_4_7,4,19,"By 2015, global energy consumption reached around 13.5 billion tons of oil equivalent (International Energy Agency [IEA] 2018). That is expected to increase to around 19 billion tons by 2040 (IEA 2016). Much of this increase is attributed to consumption expected in developing economies that currently depend largely on fossil-based energy sources. This makes accelerated efficiency a crucial strategy to mitigate energy-related impacts. At the same time, nearly 1.2 billion people remain without access to electricity and 2.7 billion still resort to traditional fuels for cooking and heat, facing exposure to concentrated indoor air pollution (IEA 2016). Improved access to modern energy services is not only closely connected to all Sustainable Development Goals and INDICATORs, including food security, health and quality education, but shifting to clean and efficient forms of energy also empowers women and other marginalised groups responsible for the collection and burning of primitive solid fuels (World Energy Council 2016)."
GEO6_4_8,4,20,"At the global scale, greenhouse gas emissions amounted to 33 gigatons of CO equivalent in 2014 and may reach 38 gigatons in 2040, due mostly to the burning of fossil fuels (IEA 2015). Historical data demonstrate trends in decoupling through decarbonization and improved efficiency, but the current trend still INDICates a global temperature increase beyond the 2°C threshold target of the Paris Agreement (Figure 4.11) (IEA 2015; United Nations 2015b; IEA 2016). This likely overshoot warrants bolder action. The economics of transition to low-carbon energy sources have been greatly assisted by a dramatic reduction in the cost of renewables, especially wind and solar photovoltaic systems. Solar photovoltaic systems experienced a price decline of 23 per cent for each cumulative doubling of production over the last 35 years. In many cases these costs are now lower than those of conventional fossil fuel electricity generation technologies (International Renewable Energy Agency [IRENA] 2015). Further reductions are expected making them possibly the best economic-environmental option in practically every country in the world before 2025 (Figure 4.12)."
GEO6_5_1,5,7,"There are considerable gaps in available emissions data for POPs, which include pesticides, industrial chemicals and products of incomplete combustion or chemical reactions. Available data in Europe, America and Central Asia INDICate that emissions decreased significantly between 1990 and 2012 for the most studied POPs, due to regulations, including the Stockholm Convention (UNEP 2014a; UNEP 2014b; UNEP 2015a; UNEP 2015b). Nevertheless, alongside the growing number of listed POPs and candidate substances, unregulated POPs emissions may be increasing. Many commercial products contain unknown quantities and types of unregulated POPs, often with unknown effects (see also Section 4.3.3)."
GEO6_5_2,5,17,"Perennial ground-based in situ observations of ODS show a clear decline since the implementation of the Montreal Protocol (Newman et al. 2007; Engel et al. 2018). However, the decreasing trend slowed down by about 50 per cent after 2012 for trichlorofluoromethane (CFC-11) (Montzka et al. 2018). There are INDICATORs that the stratospheric O layer is starting to recover. Total atmospheric column O declined over most of the globe during the 1980s and early 1990s, but has remained stable since 2000, and there are INDICations of an increase in global-mean total column O over 2000-2013 (Figure 5.13) (WMO 2014). Since around 2000, measured concentrations of O in the upper stratosphere show an increasing trend, and modelling results INDICate that decreasing ODSs and increasing GHGs, which increases stratospheric ozone by cooling the stratosphere, contributed equally to the increase in upper stratospheric ozone (WMO 2014; Harris et al. 2015; Chipperfield et al. 2017). Over Antarctica, positive trends for 2001-2013 were found for O concentrations in the lower stratosphere (about 10-20 km) for austral summer and for total column O for spring and summer (Kuttippurath and Nair 2017; Solomon et al. 2017). For the mid-latitudes (60°S and 60°N), there is no"
GEO6_5_3,5,17,"Pressure Ozone Trend 1979 to 1997 (%/decade) clear INDICation of O recovery for reasons that are not clear (Ball et al. 2018). As ODS concentrations continue to decline throughout the 21st century, stratospheric O concentrations are expected to rise, though the trends will be increasingly dominated by effects from rising GHG concentrations; thus, the time frame for stratospheric O to recover to 1960 levels is uncertain (Chipperfield et al. 2017)."
GEO6_5_4,5,18,"replacements, HCFCs and HFCs, which are potent GHGs, have been increasing exponentially since 2005, though these remain low overall and currently contribute to less than 4 per cent combined of the radiative forcing due to all GHGs. According to the National Oceanic and Atmospheric Administration Annual Greenhouse Gas INDEX (AGGI), radiative forcing by long-lived GHGs increased by 78 per cent between 1979 and 2016, with CO accounting for about 72 per cent of this increase."
GEO6_5_5,5,18,"Climate change can also impact atmospheric circulations and features at global and regional levels. Observations INDICate a widening of the tropical belt, a poleward shift of storm tracks and jet streams, and a contraction of the northern polar vortex since the 1970s are likely (Hartmann et al. 2013). Stratospheric O depletion and GHG warming may have contributed to the poleward shift of the southern Hadley cell and positive trend in the Southern Annular Mode, which characterizes the north-south movement of the belt of westerly winds that circles Antarctica, during the austral summer (Bindoff et al. 2013). Attribution of anthropogenic influence on the poleward shift of the Hadley cell in the Northern Hemisphere is less certain (Bindoff et al. 2013). While many studies have INDICated changes in the El Niño-Southern Oscillation (ENSO) and monsoon circulations, there are large observational and modelling uncertainties such that there is low confidence that changes, if observed, can be attributed to anthropogenic activities (Bindoff et al. 2013). There is increasing evidence that climate change has led to changes in the frequency and intensity of extreme events since the mid-20th century (Trenberth 2011; Hartmann et al. 2013; Alexander 2016). It is likely that the frequency of extreme warm days has increased in North America, Central America, Europe, Southern Africa, Asia and Australia, and the frequency of heat waves has increased in Europe, Australia and across large parts of Asia (Hartmann et al. 2013). Observations have shown a general increase in heavy precipitation at the global scale that the frequency or intensity of heavy precipitation events has increased in North America, Central America and Europe, and it is virtually certain that there has been an increase in the frequency and intensity of the strongest tropical cyclones in the North Atlantic basin since the 1970s (Hartmann et al. 2013). For drought, the frequency and intensity likely have increased in the Mediterranean and West Africa, and likely have decreased in central North America and north-west Australia (Hartmann et al. 2013)."
GEO6_5_6,5,19,"Air Pollution Exposure to indoor and outdoor air pollution was responsible for 6 million (Global Burden of Disease [GBD] Risk Factor Collaborators 2017) to 7 million (WHO 2018) premature deaths in 2016. The GBD Study estimated that long-term exposure to ambient PM was responsible for between 3.6 and 4.6 millions of those premature deaths and between 95 and 118 million years of healthy life lost from heart disease, stroke, lung cancer, chronic lung disease and respiratory infections (Cohen et al. 2017; GBD Risk Factor Collaborators 2017; HEI 2018). Consequently, exposure to ambient PM is the highest environmental risk factor for the global burden of disease and sixth among all risk factors in terms of disability-adjusted life years lost, behind high blood pressure, smoking, low birth weight, high levels of blood sugar and high body mass INDEX (GBD Cancer Collaboration 2017). The estimates of premature deaths underestimate the total number of individuals affected, because air pollution has potential effects on everyone who breathes the air, rather than being the sole reason for early death in a small subset of the population (Committee on the Medical Effects of Air Pollutants [COMEAP] 2010). Even brief periods (minutes to hours) of exposure to high concentrations of pollutants can have significant health impacts (WHO 2006), and episodes of unusually high air pollution attract public concern (e.g. Vidal 2016; Safi 2017). However, the greatest damage to public health is associated with long-term exposure – living in areas of high annual average exposure (HEI 2017). Importantly, there is no known safe level of annual average PM exposure About 43 per cent of the world’s population, primarily in low- income countries, uses biomass for heating and cooking. The resulting indoor and outdoor air pollution contributes to acute lower respiratory infections (ALRTI) and pneumonia among children, and chronic obstructive pulmonary disease (COPD) and lung cancer among adults (WHO 2007; Sumpter and Chandramohan 2013; WHO 2018). The GBD Study attributed between 66 and 88 million disability-adjusted life years (DALYs) lost, and between 2.2 and 3.0 million premature deaths in 2016 to household air pollution (GBD Risk Factor Collaborators 2017), whereas WHO estimated the burden to be approximately 3.8 million premature deaths (WHO 2018)."
GEO6_5_7,5,21,Figure 5.15: Percentage of PM related deaths in a region or (b) goods and services consumed in the region INDICated
GEO6_5_8,5,21,"In recent decades, most countries with predominantly fair- skinned populations have experienced a steady increase in the incidence rates of CMM which is responsible for about 80 per cent of the deaths due to skin cancer (Lucas et al. 2015). Excessive exposure to UV radiation accounts for 60-90 per cent of the risk for CMM (Olsen, Carroll and Whiteman 2010; WHO 2004). Increasing incidence rates of CMM and other UV-related adverse health impacts are unlikely to be due to changes in UV exposure due to stratospheric O depletion, but rather to increases in risky sun exposure behaviour (Lucas et al. 2015). However, without the Montreal Protocol, incidence of skin cancer may have been 14 per cent greater, affecting 2 million INDICated by the column due to (a) emissions produced by the row Climate change Over the coming decades to centuries, adverse health effects from climate change are forecast to greatly exceed any potential health benefits (Smith et al. 2014; Watts et al. 2017). The effects of climate change on human health can be classified as direct (e.g. heat waves, storms), less direct (e.g. changes in disease-vector ecology, reductions in water supply, or exacerbation of air pollution episodes) and diffuse (Butler 2014; Melillo, Richmond and Yohe 2014). The category of diffuse effects could have the largest burden of disease through means such as conflict (Kelley et al. 2015), migration (Piguet, Pecoud and de Guchteneire eds. 2011) and famine. Mental health effects arise from all three categories (e.g. post- traumatic stress disorder). The health impacts of a changing climate will be inequitably distributed globally. Climate change and increasing climate variability “worsen existing poverty, exacerbate inequalities, and trigger both new vulnerabilities and some opportunities for individuals and communities” (IPCC 2014, p. 796)."
GEO6_6_1,6,8,"Urban growth is a major driver of land-use change and habitat loss through deforestation. In developing countries, the establishment and expansion of urban areas (many of which lack adequate planning) and the growth of infrastructure can coincide with biodiversity hotspots (UNEP 2016d). Road construction facilitates the spread of invasive species, and allows for easier access into previously intact habitats, exposing them to threats from hunting and resource exploitation (Alamgir et al. 2017). Additional land-use practices, such as burning (or the suppression of natural fire) (Smith et al. 2016) and livestock grazing, impose further pressures on already degraded systems (Royal Botanic Gardens Kew2010). The marine environment is equally affected and heavily impacted by commercial fishing practices, such as bottom trawling, coastal development and dredging (Ocean Health INDEX 2017) (see Chapter 7). International trade can export threats to biodiversity, resulting from demand in developed countries, to developing countries (Lenzen et al. 2012). Many of the causes of habitat destruction also contribute to human population pressure and movement, which further compound and vulnerable) and near threatened Percent Pressure from agricultural land use is widely expected to increase (Kehoe et al. 2017). Global food production is forecast to rise by between 60 and 100 per cent by 2050 as a result of population growth and economic development, with an accompanying minimum net increase in land under crop production of 70 million ha (Tilman et al. 2011; Alexandratos and Bruinsma 2012) (see Chapter 8). Large-scale industrial agriculture has many unfavourable environmental and social effects, such as land degradation, albedo changes, increase in methane emissions and loss of carbon sequestration capacities (Laurance, Sayer and Cassman2014; Dangal et al. 2017; Houspanossian et al. 2017). Agricultural intensification can reduce pressure on non-agricultural lands (Phalan et al. 2016), but may have detrimental impacts on wild plant and animal species that cohabit within diverse agroecosystems (Emmerson et al. 2016)."
GEO6_6_2,6,15,"For those groups that have been comprehensively assessed more than once, changes in extinction risk through time have been examined using the IUCN Red List INDEX. The evidence suggests an increase in risk of extinction for all groups individually and as an aggregate from 1993 to 2017 (Figure 6.12). risk category of the IUCN Red List of Threatened Species EX) excluding (i.e., assessed species extant"
GEO6_6_3,6,15,"Total of extant species Figure 6.12: Red List INDEX of species survival for birds, mammals, amphibians, corals and cycads, and an aggregate (in light green) for all species survival species of INDEX List"
GEO6_6_4,6,16,Figure 6.13: Global Living Planet INDEX 1) = (1970 value
GEO6_6_5,6,16,INDEX
GEO6_6_6,6,16,"Monitoring the abundance of species provides a complementary INDICATOR of status and trends. Although lacking the comprehensive coverage of many taxonomic groups found in the IUCN Red List INDEX, these INDICATORs provide finer spatial and temporal resolution. Trends in global vertebrate species population abundances as measured by the Living Planet INDEX (Figure 6.13) show an average decline of 60 per cent between 1970 and 2014 (McRae, Deinet and Freeman 2017; WWF 2018). Freshwater species have higher rates of population declines than either terrestrial or marine species (McRae, Deinet and Freeman 2017). Globally, average local abundance of terrestrial species is estimated to have fallen to 85 per cent of modelled abundances in the absence of"
GEO6_6_7,6,16,Figure 6.14: Terrestrial Biodiversity Intactness INDEX Terrestrial Biodiversity Intactness
GEO6_6_8,6,16,"Trends in invertebrates may well echo those observed in vertebrates. A global INDEX sampling populations of 452 invertebrate species revealed an average 45 per cent decline in abundance over 40 years (Dirzo et al. 2014) and recent reports of declines greater than 75 per cent in biomass of flying insects has been found in protected areas in Germany (Hallmann et al. 2017), with similar findings emerging elsewhere in Western Europe (Vogel 2017) and central Europe (Hussain et al. 2017; INDEX"
GEO6_6_9,6,17,"The Living Planet INDEX (Figure 6.13) and the Biodiversity Intactness INDEX (Figure 6.14) both INDICate that terrestrial species abundance has declined as a result of anthropogenic land-use change, and that the trend of population decline in the last 44 years has shown no sign of slowing (McRae, Deinet and Freeman 2017; WWF 2018). It has been suggested from the Biodiversity Intactness INDEX that a terrestrial planetary boundary has been crossed (based on a reduction of 10 per cent in Biodiversity Intactness); from this, it is inferred that ecosystem function may be impaired (Newbold et al. 2016). 6.5.3 Global state and trends in ecosystems"
GEO6_6_10,6,18,Figure 6.16: Mean percentage change in each broad habitat type land-cover type between 2001 and 2012; (b) vegetation productivity INDEX between the years 2000-2004 and 2009-2013 a) Land cover change (percent)
GEO6_6_11,6,20,"The abundance of monitored populations of freshwater vertebrate species declined an average of 81 per cent over the past 42 years (WWF 2016). A summary of extinction risk of global freshwater fauna INDICates that reptiles have the highest estimated risk among the six groups assessed (Figure 6.18). About a third of the more than 7,000 freshwater invertebrate species on the IUCN Red List are considered threatened, with gastropods being the most threatened group (Collen et al. 2012). These species combine to provide a wide range of critical services for humans, such as flood protection, food, water filtration and carbon sequestration (Collen et al. 2014)."
GEO6_6_12,6,24,"Average abundance of Arctic vertebrates increased from 1970 until 1990 and then remained fairly stable through to 2007, as measured by the Arctic Species Trend INDEX (McRae et al. 2012; CAFF 2013). However, some food resources are being lost in areas of diminishing sea ice, posing health risks to species such as the walrus, ivory gull, polar bear and Barents Sea harp seal (CAFF 2017). Penguins are one of the more regularly monitored species groups in Antarctica, and populations have been changing over the last century with recorded declines in some colonies of macaroni, Adélie and chinstrap penguins (Trathan, Lynch and Fraser 2016)."
GEO6_6_13,6,26,"equity issues, lack of accountability or conflict (Halpern et al. 2014; Watson et al. 2014; Di Minin and Toivonen 2015; Eklund and Cabeza 2017; see also Box 6.9). The active engagement of indigenous and local communities in the decision-making process has proven highly effective at addressing these imbalances (see Box 6.10). Analysis of deforestation rates INDICate that these can be significantly lower in community- managed forests in comparison to strictly protected areas (Porter-Bolland et al. 2012). The development of a more inclusive and integrated approach linking communities with national, divisional and provincial governments for sustainable development has proved highly efficient (see Locally Managed Marine Areas case study in Fiji in Section 13.2.1). Increasingly, indigenous and local communities’ contributions and collective actions have the potential to be scaled up and to inform national and international practice and provide a practical governance approach as an alternative to top-down policy-setting."
GEO6_6_14,6,27,"Our understanding of the natural world and the threats posed to its integrity has never been greater. New technologies have allowed us unparalleled insight into the different dimensions of biodiversity, from genomes to biomes. The major pressures on biodiversity are increasingly well-understood – habitat transformation/land-use change, invasive species, pollution, overexploitation including the illegal wildlife trade and climate change – though each of the world’s biomes faces distinct challenges, reflecting particular geographic, ecological and socioeconomic contexts. Biodiversity loss is exacerbated where there is significant inequality in wealth and is a major threat to intergenerational justice. But the political and social will necessary to preserve biological diversity has been lacking. While certain policy responses have demonstrated effectiveness in promoting biodiversity conservation, persistent negative trends in almost every aspect of biodiversity INDICate the need for more concerted action. Wildlife populations are thinning, reducing their adaptive potential; current rates of species extinctions are estimated to be orders of magnitude greater than background rates, with some scientists suggesting that we may be entering a sixth mass extinction event, and ecosystems are becoming increasingly degraded."
GEO6_7_1,7,7,"The severity of bleaching varies both within reefs and between regions, and some areas that have not previously experienced bleaching have been impacted in this latest event. A recent initiative to identify the 50 reef areas most likely to survive beyond the year 2050 has been announced, with the goal of encouraging governments to set these areas aside for protection and conservation (https://50reefs.org). The recently published summary of IPCC Fifth Assessment Report, O’Neill et al. (2017) concluded that there “is robust evidence (from recent coral bleaching) of early warning signals that a biophysical regime shift already may be underway”. Veron et al. (2009) predicted the coral reef bleaching tipping point (an abrupt change in state that occurs when a threshold value is exceeded) would occur once global atmospheric CO reached 350 ppm. This value was reached in about 1988, but because ocean warming lags behind global atmospheric CO levels (Hansen et al. 2005) it has taken almost 30 years for the impact of this level of CO to be revealed. The lag effect is due to the slow rate of global ocean circulation compared with the rapid rate of rising CO levels. In effect, the ocean is currently responding to CO levels of decades ago and the balance of evidence INDICates that a tipping point for coral bleaching has now been passed (Hoegh-Guldberg et al. 2007; Frieler et al. 2013). The Veron et al. (2009) 350 ppm tipping point, reached 29 years ago, may have been the death sentence for many corals. And given that global atmospheric CO levels are now in excess of 400 ppm, there are serious implications for the very survival of coral reefs. Recent modelling suggests more than 75 per cent of reefs will experience annual severe bleaching before 2070, even if pledges made following the 2015 Paris Climate Change Conference (COP 21) become reality (van Hooidonk et al. 2016; UNEP 2017). Experts agree that the coral reefs that survive to the end of the 21 century will bear little resemblance to those we are familiar with today (Hughes et al. 2017). the 2014-17 (still ongoing at the time of writing) period of coral bleaching alert area June 2014 - May 2017 Warning Alert Level 1 Alert Level 2"
GEO6_7_2,7,8,"Million and effort, unmanaged technological innovation, politicized or non-precautionary decision-making, and ineffective science, management and governance. In addition, interactions of environmental change and stock dynamics in the face of inertia in management decisions played central roles in the collapse of the cod fisheries in eastern Canada (Rose 2007; Rice 2018), and fisheries for Pacific small pelagic species off Peru and Chile (Chavez et al. 2008). The large volume of literature on fisheries sustainability contains many cases of both unsustainable expansion, and successes in managing exploitation rates and rebuilding previously depleted stocks. For countries where capacity and political will exist to assess stock status and fishing mortality, and implement monitoring, control and surveillance measures, trends from 1990 to the present INDICate that overfishing is usually avoided (Hilborn and Ovando 2014; Melnychuk et al. 2016). However, the reviews also show wide variation among countries, with factors such as overall wealth to invest in fisheries research and management while avoiding capacity-enhancing subsidies, strongly affecting the ability to keep fisheries sustainable. In the large majority of cases where jurisdictions have resources for sufficient research and management, and have implemented effective governance, fishing mortality has been constrained or reduced to sustainable rates, and stocks are assessed as either healthy or recovering from historical overfishing (Figure 7.4). However, where significant funding for resource assessments and monitoring, control and surveillance measures are not made available, overfishing, illegal, unreported or unregulated (IUU) fishing and resource depletion continue and may be expanding. Year"
GEO6_7_3,7,17,"Since the increased frequency of coral bleaching is attributed to global anthropogenic climate change, only a global policy response can address the root cause of the problem. The term ‘coral reefs’ is not mentioned in the SDG INDICATORs, including SDG 14 “Conserve and sustainably use the oceans, seas and marine resources for sustainable development”. Aichi Target 10 is related to coral reefs conservation: “By 2015, the multiple anthropogenic pressures on coral reefs, and other vulnerable ecosystems impacted by climate change or ocean acidification are minimized, so as to maintain their integrity and functioning.” The oceans SDG target 14.2 – “by 2020, sustainably manage and protect marine and coastal ecosystems to avoid significant adverse impacts, including by strengthening their resilience, and take action for their restoration in order to achieve healthy and productive oceans” – may not be attainable for most tropical coral reef ecosystems. The resilience of coral reefs is affected by cumulative human impacts (e.g. fishing, coastal pollution, sediment run-off, invasive species), hence these impacts must be curbed to sustain reefs into the future."
GEO6_7_4,7,19,"Policy responses to marine plastics are growing and range from global instruments such as MARPOL, UNCLOS and the Honolulu Commitment and Strategy, through regional action plans such as the Regional Plan on Marine Litter Management in the Mediterranean (UNEP/MAP 2015), and specific product bans (e.g. single-use plastic bags) at municipal or national levels. Marine litter has been incorporated into SDG target 14.1 INDICATOR 14.1.1 as a composite INDICATOR that includes (i) the INDEX of coastal eutrophication and (ii) floating plastic litter density. The third United Nations Assembly (UNEA-3) adopted resolution UNEP/EA.3/Res.7 which includes the establishment of an open-ended ad hoc expert group to further examine the 7 barriers to and options for combating marine plastic litter and microplastics from all sources, especially land-based sources (UNEA 2017). The first meeting of the expert group was held in Nairobi, Kenya from 29 to 31 May 2018."
GEO6_8_1,8,14,"in more developed countries, are showing an increase in forest cover, though some of this forest is as plantations. Natural forests continue to decline in most areas of the world (Figure 8.15), threatening the supply of essential benefits to people. For example, as deforestation increases in the Amazon rainforest, rainfall has been decreasing. Recent estimates INDICate that a critical tipping point for the hydrological cycle in this part of South America will be reached if deforestation reaches 20-25 per cent of the original forest cover in the Amazon basin (Lovejoy and Nobre 2018). In the last 50 years, 17 per cent of the original extent of the Amazon rainforest has been deforested (World Wide Fund for Nature [WWF] 2018) and the forest cover continues to decrease (Butler 2017; WRI 2018; WWF 2018). Urban expansion Built-up areas occupy a very small fraction of land. However, since 1975 urban clusters (i.e. urban centers as well as surrounding suburbs ) have expanded approximately 2.5 times, accounting for 7.6 per cent of global land area (Paresi et al. 2016). Between 1975 and 2015, built-up areas doubled in size in Europe, while in Africa they grew approximately fourfold. Cities have grown in both regions, but urban population remained relatively constant in Europe while it tripled in Africa. This means that the built-up area per-capita is different across the world (Paresi et al. 2016). In addition, urban expansion leads to landscape fragmentation and urban sprawl. As cities expand, urban land uses usually take over agricultural lands (van Vliet, Eitelberg and Verburg 2017), and the demand for food, fibre and minerals can transform previously unconnected locations (Seto et al. 2012; van Vliet, Eitelberg and Verburg 2017). In Latin America, a pervasive spatial expansion (almost 84 per cent of the population lives in cities) has been observed leading to less compactness (Inostroza, Baur and Csaplovics 2013)."
GEO6_8_2,8,15,"Recent research (Global Assessment of Soil Degradation [GLASOD]) shows that previous generalizations claiming that land degradation is occurring in semiarid areas worldwide is not supported by satellite-based observations (de Jong et al. 2011; Fensholt et al. 2012; Cherlet et al. 2018). Desertification and drought research in the Sahel INDICate that the first process is not taking place (Behnke and Mortimore 2016). This trend may be explained by increasing precipitation, as well as by lower pressure on land due to outmigration (Olsson, Eklundh and Ardö 2005). However, current climatic conditions in the Sahel appear to be still below the more humid conditions of 1930-1965 (Anyamba and Tucker 2005; Nicholson 2013). A positive trend is also observed in semi-arid areas of China where human actions might explain the ‘expansion of desertification’ between 1980 to 1990, although conservation activities have begun to reverse these trends (1990-2000) (Xu et al. 2009). Recent modelling results INDICate that global greening might also be caused by CO fertilization, nitrogen deposition and climate change (Zhu et al. 2016)."
GEO6_8_3,8,15,"Soil salinization In arid and semi-arid regions, lack of adequate drainage in irrigated areas triggers salt accumulation in the root zone, negatively affecting crop productivity and soil properties (Qadir et al. 2014). In some countries, soil salinization affects half of irrigated land (Metternicht and Zinck 2003). Other sources suggest that about 33 per cent of the globally irrigated area has declining productivity due to inadequate irrigation, causing waterlogging and salinization (Khan and Hanjra 2008). Several studies of grain yield losses due to salinization INDICate grain yield losses of 32-48 per cent on average (Murtaza 2013). The global annual losses in irrigated crops caused by salt-induced land degradation could be about US$27.3 billion due to lost crop production (Qadir et al. 2014). The costs of inaction on these lands may result in 15-69 per cent revenue losses depending on the type and intensity of land degradation, crop variety and irrigation water quality and management (Qadir et al. 2014). Additional losses, which are not included in these estimates, cover a wide range of issues – from deterioration of animal health to decline in property values of affected farms, among others (Qadir et al. 2014)."
GEO6_8_4,8,18,"(The Royal Society 2008; Godfray et al. 2010). Figure 8.19 shows vulnerability to food security using meteorological data for the period 1981-2010 and socioeconomic data representative of the year 2010. The results INDICate that disasters such as floods and droughts are already having a strong impact on food security, and their frequency and intensity may increase as a result of climate change (Met Office Hadley Centre and World Food Programme 2018). In developing countries, agriculture absorbs about 22 per cent of the total damage and losses caused by natural hazards (FAO 2015b). Although disasters may impact rural livelihoods directly, the disruption to agricultural production and development can have negative repercussions across national economies, with devastating effects on food security, including in urban areas (Box 8.2)."
GEO6_8_5,8,20,"Waste and human health The Global Waste Management Outlook INDICates that cities generate between 7 and 10 billion tonnes of waste per year, figures that are expected to rise, even double, in lower-income African and Asian cities by 2030 (UNEP 2015). It also estimates that 3 billion people lack access to adequate waste disposal facilities, which poses health risks (infections, exposure to chemicals, dust) and generates environmental impacts (soil and water pollution, GHG emissions). An estimated 15 million people are operating globally as informal recyclers, many of them in dump sites (Binion and Gutberlet 2012). Identified health risks for these workers include exposure to chemical hazards, infections, musculoskeletal damage and poor mental health (Binion and Gutberlet 2012). Working in organized (e.g. Bolivia and Colombia), has helped to reduce the domestic waste flow to landfills and improved the livelihoods of the recyclers (UNEP 2015). A key step towards reducing the environmental and health impacts of domestic waste is to shift from regarding waste as a health and environmental threat to including a resource management perspective, using waste as a source of raw materials (UNEP 2015)."
